Sentiment,Strength,Conditions,Comment,Age,Gender,Postal Code
Favour,Strongly in Favour,F,It'll boost Toronto's economical standpoint internationally. It will increase tourism. It looks architecturally spontaneous.,15-24,Male,R0G
Favour,Strongly in Favour,F,Much needed tax revenue Revenue will go elsewhere. We don't have one like other major cities do.,35-44,Male,M5s
Favour,Strongly in Favour,F,Gambling money staying within Toronto / Canada - No need to travel to Vegas to experience a world class facility and a significant reduction of illegal gambling facilities within Toronto It will serve as another tourist attraction (Toronto has too few) Casino would be built in GTA regardless. Toronto would be the most attractive spot.,25-34,Male,m1j
Favour,Strongly in Favour,F,generating revenue for city of Toronto create job bring tourists in Toronto,35-44,Male,m2j
Favour,Strongly in Favour,F,Tourism Jobs Only major city w/o casino,,,
Favour,Strongly in Favour,F,economic benefits when i do go to the casino it wont be a 2 hour drive something new for the city,25-34,Male,M4V
Favour,Strongly in Favour,F,Economic growth Employment Tourist attraction,25-34,Male,M8Y
Favour,Strongly in Favour,F,increase in tourism and conventions increase in tax revenues exciting new attraction,35-44,Male,M3A
Favour,Strongly in Favour,F,Increase jobs and city revenue Great venue for events Additional entertainment outside of the over abundance of nightclubs or lounges,25-34,Male,M5J
Favour,Somewhat in Favour,F,Depends on location - Woodbine Racetrack area would be acceptable but not near the waterfront.  ,,,
Favour,Strongly in Favour,F,Economic growth Employment Tourist attraction,25-34,Male,M8Y
Favour,Somewhat in Favour,F,I don't see any problems with it It will do well I don't gamble,Prefer not to disclose,Prefer not to disclose,M4m
Favour,Strongly in Favour,F,"I think it would be great for the City of Toronto, a good way to make revenue for the city. It is a good form of entertainment, it would be a fun night out. It would save many people from travelling outside of the GTA to other casinos.",35-44,Male,M1V
Favour,Strongly in Favour,F,entertainment revenue to city and potential growth ,25-34,Male,m1l
Favour,Strongly in Favour,F,"job creation urban revitalization whether its the exhibition, the docks or Front St keeping local money and players in Toronto, we support Rama, Niagara all that money and its benefits leaves the jurisdiction.",45-54,Male,M6J
Favour,Strongly in Favour,F,To reduce residential taxes To increase tourism To increase tourism for the down town core.,55-64,Male,M4k
Favour,Strongly in Favour,F,Diversifies offering of tourist attractions Provides employment to thousands Impact on existing businesses will be minimal,35-44,Male,M5A
Favour,Somewhat in Favour,F,Entertainment value Additional revenue for the city ,,,
Favour,Somewhat in Favour,F,  ,25-34,Male,M4P
Favour,Strongly in Favour,F,Good for business Encourages tourism in Toronto Taxes from their revenue will help fund local intiatives,15-24,Male,M2N
Favour,Strongly in Favour,F,"Jobs Money for the city, helping to keep my taxes downl. Entertainment for the residents as well as tourists.",45-54,Male,M6E
Favour,Strongly in Favour,F,Fun We don't have one More money for city,45-54,Female,M4K
Favour,Strongly in Favour,F,"Increased revenues, increase to city coffers. Strengthens tourism downtown, which strengthen business in the area. Brings downtown Toronto bak to life in regeneration of business.",55-64,Female,K9h
Favour,Somewhat in Favour,F,  ,25-34,Male,m3h
Favour,Strongly in Favour,F,"Assist with additional revenue to pay for social services, eg. homeless. Poker is big business Bring more people to toronto",25-34,Male,m3h
Favour,Somewhat in Favour,F,City of Toronto and province of Ontario can use the new source of funds Will reduce the number of unlicensed and illegal gambling operations in Toronto Will reduce the number of people leaving toronto to gamble in Niagara,35-44,Male,m6h
Favour,Strongly in Favour,F,  ,45-54,Male,l4a
Favour,Strongly in Favour,F,"If the City of Toronto and the Ontario Provincial Government can come to an agreeable solution in revenue sharing that the Casino can generate, it would be a win win for all. Job creation, thousands of jobs Finally come into the 21st century, and really make Toronto a Class A city for tourists.",55-64,Male,l6s
Favour,Strongly in Favour,F,Revenue Tourism Improved infrastructure,25-34,Male,M5e
Favour,Strongly in Favour,F,  ,25-34,Male,M8V
Favour,Strongly in Favour,T,Money for the city Create jobs Great tourist attraction,35-44,Female,
Favour,Strongly in Favour,F,REDUCE DEBT JOBS JOBS JOBS ENTERTAINMENT,55-64,Male,M4Y
Favour,Somewhat in Favour,F,"Casinos are fun places to go for a night out A casino built by a leading company (Caesars, MGM, Sands, etc) can be a big draw for more tourists More money for the city",25-34,Male,M9A
Favour,Strongly in Favour,F,I go to Casino Rama and Fallsview now and a casino in Toronto would be exciting and more convenient Would bring in a lot of needed revenue for Toronto Would bring employment to the city,65 or older,Female,M4K
Favour,Strongly in Favour,F,"Better for Toronto economy People have a right to spend their money on whatever they want, in their free time; just because some people don't like it shouldn't exclude the rest of us from enjoying casinos. There are online casinos, and in neighbouring communities so what's the difference?  Our community will survive just fine!",25-34,Female,M1R
Favour,Strongly in Favour,F,economic gain for the city increased tourism benifit to local business,25-34,Male,m8w
Favour,Strongly in Favour,F,kepp money in the City provide jobs piss off the l;eft wing,55-64,Female,mic
Favour,Somewhat in Favour,F,In favour but have concerns about traffic and potential rise in crime  ,35-44,Male,m8v
Favour,Strongly in Favour,F,good for economy  ,35-44,Male,m4y
Favour,Strongly in Favour,F,Bring more jobs to the area Bring more people into the city Brings in money for the city,25-34,Female,L8k
Favour,Somewhat in Favour,F,Increased tax revenue. Increased tourism and out of town interest. Unsure of community or environment impact.,15-24,Male,M2R
Favour,Strongly in Favour,F,Tourism Economic Growth Employeement Opportunities,55-64,Male,M4S
Favour,Strongly in Favour,F,Economic Growth Job Creation Additional Tax base,45-54,Male,M5P
Favour,Strongly in Favour,F,"brings in jobs brings in people, tourists who will spend money locals will have somewhere to have more entertainment/shopping/restaurants/etc...  to spend money for the economy",45-54,Male,M9B
Favour,Strongly in Favour,F,Jobs Taxes secondary revenues,45-54,Male,M4M
Favour,Strongly in Favour,F,brining jobs into the City instead of seeing them leave increase in revenue for thr City more diversified tax base,55-64,Male,M1R
Favour,Strongly in Favour,F,a casino/resort center would add to tourism Windsor is the only city in Ontario that has a vegas style entertainment center which does not make sense I would like to personally have access to such a venue as noted above in the GTA,55-64,Female,M5M
Favour,Strongly in Favour,F,  ,,,
Favour,Strongly in Favour,F,Job creation making toronto a world class destination making the area around the convention centre more appealing to tourists.,25-34,Female,m5a
Favour,Strongly in Favour,F,New Jobs Entertainment Value Good for construction business,45-54,Female,L4H
Favour,Strongly in Favour,F,Good for economy  ,35-44,Male,M5c
Favour,Strongly in Favour,F,economic benefits tourism benefits new restaurants and entertainment options,25-34,Male,M3C
Favour,Strongly in Favour,F,"Revenues for the city through gambling, restaurants, shopping and tourism Major tourism attraction for international visitors I would go as an entertainment option",55-64,Female,m5m
Favour,Strongly in Favour,F,Pro Business  ,35-44,Male,
Favour,Strongly in Favour,F,Makes Toronto more of an International city Gives Toronto another income source ,Prefer not to disclose,Prefer not to disclose,M2J
Favour,Strongly in Favour,F,"new jobs for the city more publicity ...world wide publicity newer building,hotels,entertainment complex around the area its being built",35-44,Male,l1v
Favour,Somewhat in Favour,F,"It can be done right, if built at Woodbine and not downtown Assumption a new venue will include more than just a casino/gambling floor, will include convention/hotel space and other attractions ",25-34,Male,M2M
Favour,Strongly in Favour,F,casinos attract tourists = $$$ most major cities have casinos; Toronto is incomplete without one people will gamble regardless casino location; better to keep the $$$ here,55-64,Male,M4S
Favour,Strongly in Favour,F,Economic benifit New Convention space  downtown is really needed tourist growth which is needed,25-34,Male,M8Z
Favour,Strongly in Favour,F,more choices for entertainment another place to take tourists when they come to the city ,45-54,Male,M4Y
Favour,Strongly in Favour,F,economic benefit convention business tourism,55-64,Male,M4S
Favour,Strongly in Favour,F,I will no longer have to go out of the city to visit a casino a few time a year. My money will stay in my community. ,65 or older,Male,M1J
Favour,Somewhat in Favour,F,  ,45-54,Female,
Favour,Strongly in Favour,F,Entertainment jobs tax revenue,55-64,Male,M8V
Favour,Somewhat in Favour,F,jobs recreation tourism,35-44,Male,m4y
Favour,Strongly in Favour,F,"It is time we stopped talking about things and started doing them.  Waterfront, gridlock, transit. All we do is talk without action. If it is put by the waterfront it will be a huge tourist attraction. Toronto will benefit financially.",45-54,Male,M1C
Favour,Strongly in Favour,F,"New things to do in the city - new shows etc I like to go to the casino - don't drive, easy to get to New jobs",35-44,Female,M2N
